,file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
246,202006031400.pcap.Mixed_rseed-2222.pcap.194.230.2.246.pcap,3249,0,0,0,0,0,0,0,0
247,202006031400.pcap.Mixed_rseed-2222.pcap.197.13.237.233.pcap,59,0,0,0,0,0,0,0,0
248,202006031400.pcap.Mixed_rseed-2222.pcap.198.163.130.130.pcap,68,0,0,0,0,0,0,0,0
259,202006031400.pcap.Mixed_rseed-2222.pcap.202.74.19.185.pcap,88,0,0,0,0,0,0,0,0
266,202006031400.pcap.Mixed_rseed-2222.pcap.208.132.93.201.pcap,381,0,0,0,0,0,0,0,0
267,202006031400.pcap.Mixed_rseed-2222.pcap.209.110.157.133.pcap,133,0,0,0,0,0,0,0,0
270,202006031400.pcap.Mixed_rseed-2222.pcap.218.27.125.19.pcap,53,7,0,0,0,0,0,0,0
271,202006031400.pcap.Mixed_rseed-2222.pcap.219.101.9.108.pcap,89,0,0,0,0,0,0,0,0
272,202006031400.pcap.Mixed_rseed-2222.pcap.220.97.219.80.pcap,146,0,0,0,0,0,0,0,0
273,202006031400.pcap.Mixed_rseed-2222.pcap.222.184.21.128.pcap,71,0,0,0,0,0,0,0,0
276,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.59.44.pcap,153,0,0,0,0,0,0,0,0
277,202006031400.pcap.Mixed_rseed-2222.pcap.222.66.62.159.pcap,504,0,0,0,0,0,0,0,0
278,202006031400.pcap.Mixed_rseed-2222.pcap.34.144.244.31.pcap,672,0,0,0,0,0,0,0,0
279,202006031400.pcap.Mixed_rseed-2222.pcap.34.153.179.83.pcap,243,0,0,0,0,0,0,0,0
280,202006031400.pcap.Mixed_rseed-2222.pcap.34.154.193.174.pcap,115,0,0,0,0,0,0,0,0
281,202006031400.pcap.Mixed_rseed-2222.pcap.34.161.43.156.pcap,737,2,0,0,0,0,0,0,0
282,202006031400.pcap.Mixed_rseed-2222.pcap.34.166.38.131.pcap,87,0,0,0,0,0,0,0,0
283,202006031400.pcap.Mixed_rseed-2222.pcap.34.174.167.93.pcap,225,0,0,0,0,0,0,0,0
284,202006031400.pcap.Mixed_rseed-2222.pcap.34.176.242.226.pcap,2501,0,0,0,0,0,0,0,0
285,202006031400.pcap.Mixed_rseed-2222.pcap.34.176.45.239.pcap,2745,0,0,0,0,0,0,0,0
286,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.181.66.pcap,173,0,0,0,0,0,0,0,0
287,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.22.169.pcap,255,0,0,0,0,0,0,0,0
288,202006031400.pcap.Mixed_rseed-2222.pcap.34.183.3.44.pcap,191,0,0,0,0,0,0,0,0
289,202006031400.pcap.Mixed_rseed-2222.pcap.34.186.244.166.pcap,169,0,0,0,0,0,0,0,0
290,202006031400.pcap.Mixed_rseed-2222.pcap.34.187.221.140.pcap,1929,0,0,0,0,0,0,0,0
291,202006031400.pcap.Mixed_rseed-2222.pcap.34.189.117.79.pcap,22918,50,0,0,0,0,0,0,0
293,202006031400.pcap.Mixed_rseed-2222.pcap.34.190.207.220.pcap,196,0,0,0,0,0,0,0,0
294,202006031400.pcap.Mixed_rseed-2222.pcap.35.11.188.97.pcap,207,0,0,0,0,0,0,0,0
295,202006031400.pcap.Mixed_rseed-2222.pcap.35.19.90.169.pcap,309,0,0,0,0,0,0,0,0
296,202006031400.pcap.Mixed_rseed-2222.pcap.35.20.173.175.pcap,112,0,0,0,0,0,0,0,0
297,202006031400.pcap.Mixed_rseed-2222.pcap.35.25.161.31.pcap,289,0,0,0,0,0,0,0,0
298,202006031400.pcap.Mixed_rseed-2222.pcap.35.37.172.99.pcap,258,0,0,0,0,0,0,0,0
299,202006031400.pcap.Mixed_rseed-2222.pcap.35.38.132.106.pcap,105,0,0,0,0,0,0,0,0
300,202006031400.pcap.Mixed_rseed-2222.pcap.35.38.171.188.pcap,242,0,0,0,0,0,0,0,0
301,202006031400.pcap.Mixed_rseed-2222.pcap.35.53.245.83.pcap,16220,0,0,0,0,0,0,0,0
302,202006031400.pcap.Mixed_rseed-2222.pcap.35.63.115.64.pcap,508,3,0,0,0,0,0,0,0
303,202006031400.pcap.Mixed_rseed-2222.pcap.35.66.4.107.pcap,280,0,0,0,0,0,0,0,0
304,202006031400.pcap.Mixed_rseed-2222.pcap.35.68.196.144.pcap,3029,0,0,0,0,0,0,0,0
305,202006031400.pcap.Mixed_rseed-2222.pcap.41.18.249.20.pcap,64,0,0,0,0,0,0,0,0
306,202006031400.pcap.Mixed_rseed-2222.pcap.43.53.95.71.pcap,609,0,0,0,0,0,0,0,0
307,202006031400.pcap.Mixed_rseed-2222.pcap.43.63.8.37.pcap,73,0,0,0,0,0,0,0,0
308,202006031400.pcap.Mixed_rseed-2222.pcap.45.159.87.3.pcap,67,0,0,0,0,0,0,0,0
309,202006031400.pcap.Mixed_rseed-2222.pcap.45.159.87.5.pcap,76,0,0,0,0,0,0,0,0
310,202006031400.pcap.Mixed_rseed-2222.pcap.45.255.22.253.pcap,85,0,0,0,0,0,0,0,0
311,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.112.179.pcap,264,0,0,0,0,0,0,0,0
312,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.79.pcap,230,0,0,0,0,0,0,0,0
313,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.88.pcap,171,0,0,0,0,0,0,0,0
314,202006031400.pcap.Mixed_rseed-2222.pcap.51.193.84.89.pcap,201,0,0,0,0,0,0,0,0
315,202006031400.pcap.Mixed_rseed-2222.pcap.51.207.147.43.pcap,337,0,0,0,0,0,0,0,0
316,202006031400.pcap.Mixed_rseed-2222.pcap.51.213.48.112.pcap,72,0,0,0,0,0,0,0,0
317,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.148.pcap,309,0,0,0,0,0,0,0,0
318,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.149.pcap,251,0,0,0,0,0,0,0,0
319,202006031400.pcap.Mixed_rseed-2222.pcap.51.76.108.150.pcap,476,0,0,0,0,0,0,0,0
320,202006031400.pcap.Mixed_rseed-2222.pcap.51.94.28.192.pcap,374,0,0,0,0,0,0,0,0
321,202006031400.pcap.Mixed_rseed-2222.pcap.58.68.28.113.pcap,325,0,0,0,0,0,0,0,0
322,202006031400.pcap.Mixed_rseed-2222.pcap.59.64.3.217.pcap,2048,0,0,0,0,0,0,0,0
323,202006031400.pcap.Mixed_rseed-2222.pcap.64.223.192.239.pcap,71,0,0,0,0,0,0,0,0
324,202006031400.pcap.Mixed_rseed-2222.pcap.67.20.177.5.pcap,162,0,0,0,0,0,0,0,0
325,202006031400.pcap.Mixed_rseed-2222.pcap.77.200.172.88.pcap,577,0,0,0,0,0,0,0,0
326,202006031400.pcap.Mixed_rseed-2222.pcap.83.174.8.56.pcap,1508,0,0,0,0,0,0,0,0
327,202006031400.pcap.Mixed_rseed-2222.pcap.88.8.5.195.pcap,323,0,0,0,0,0,0,0,0
