file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.114.81.124.50.pcap,2268,180,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.115.28.234.244.pcap,895,8,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.116.1.211.16.pcap,445,183,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.116.207.10.185.pcap,411,169,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.117.117.62.214.pcap,786,165,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.117.21.113.160.pcap,799,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.117.75.223.161.pcap,800,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.134.89.130.pcap,800,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.138.147.17.pcap,1990,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.145.2.175.pcap,1876,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.218.43.142.pcap,724,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.23.25.70.pcap,8291,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.232.118.234.pcap,1055,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.242.132.242.pcap,800,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.50.244.236.pcap,506,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.118.77.25.110.pcap,882,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.151.64.128.pcap,615,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.151.77.229.pcap,4928,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.179.234.103.pcap,968,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.229.95.207.pcap,800,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.35.107.5.pcap,570,71,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.119.35.121.124.pcap,274,73,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.105.117.150.pcap,677,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.128.130.185.pcap,1426,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.128.138.192.pcap,714,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.179.104.34.pcap,884,1,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.180.155.148.pcap,6530,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.180.155.149.pcap,7228,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.180.155.151.pcap,8093,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.120.236.243.192.pcap,1157,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.224.192.pcap,479,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.224.209.pcap,2184,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.238.37.pcap,13505,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.238.42.pcap,2181,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.238.51.pcap,1866,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.239.50.pcap,13946,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.196.239.81.pcap,10018,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.40.24.221.pcap,923,2,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.41.117.18.pcap,225,66,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.42.84.216.pcap,394,62,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.43.232.45.pcap,257,77,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.45.84.80.pcap,222,54,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.121.9.64.75.pcap,2072,1,1,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.112.75.56.pcap,1991,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.221.149.124.pcap,420,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.232.19.92.pcap,20141,26,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.26.177.220.pcap,1639,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.5.151.206.pcap,1124,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.5.167.225.pcap,936,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.5.167.235.pcap,966,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.122.5.171.242.pcap,1028,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.123.161.131.204.pcap,800,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.123.176.183.194.pcap,981,46,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.123.242.231.83.pcap,509,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.123.246.67.130.pcap,764,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.124.146.232.89.pcap,974,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.124.146.252.18.pcap,935,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.124.201.61.18.pcap,3071,1,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.124.222.225.44.pcap,903,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.124.49.184.128.pcap,1998,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.125.11.26.41.pcap,2248,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.125.232.102.54.pcap,4700,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.125.232.102.55.pcap,9526,22,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.125.232.102.58.pcap,6427,61,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.125.84.129.23.pcap,4437,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.11.122.229.pcap,510,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.11.38.139.pcap,393,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.118.208.221.pcap,507,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.118.208.229.pcap,502,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.119.161.67.pcap,510,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.123.122.211.pcap,503,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.14.192.194.pcap,1012,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.14.22.169.pcap,506,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.149.68.9.pcap,505,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.15.217.192.pcap,508,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.15.217.203.pcap,503,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.16.89.34.pcap,507,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.165.190.119.pcap,506,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.165.206.15.pcap,492,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.186.175.1.pcap,505,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.205.141.93.pcap,508,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.25.232.241.pcap,508,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.255.51.244.pcap,508,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.128.8.252.252.pcap,544,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.114.32.249.pcap,560,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.114.56.142.pcap,508,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.117.108.240.pcap,504,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.18.205.61.pcap,608,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.186.251.16.pcap,505,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.200.239.120.pcap,510,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.129.4.28.84.pcap,507,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.13.238.136.pcap,506,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.13.238.98.pcap,504,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.153.111.30.pcap,507,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.153.205.4.pcap,506,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.153.248.99.pcap,505,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.161.55.134.pcap,507,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.167.90.8.pcap,509,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.186.0.117.pcap,511,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.207.247.27.pcap,2148,48,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.217.1.50.pcap,509,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.217.1.57.pcap,568,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.130.217.1.61.pcap,510,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.11.238.58.pcap,510,16,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.139.58.pcap,1591,239,20,11,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.144.36.pcap,2204,86,12,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.149.73.pcap,7811,136,25,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.213.pcap,25726,3,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.214.pcap,41408,3,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.233.pcap,15132,1,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.236.pcap,3059,3,5,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.52.pcap,312643,29,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.53.pcap,14596,0,1,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.154.63.pcap,320732,12,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.163.4.pcap,958,15,3,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.163.54.pcap,1366,513,53,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.175.226.pcap,22,49,29,11,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.185.192.pcap,15863,148,65,14,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.203.184.pcap,6253,413,59,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.22.188.pcap,41,8,3,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.239.114.pcap,3445,201,13,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.239.34.pcap,2644,153,12,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.239.82.pcap,3565,36,8,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.53.120.pcap,9228,1,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.53.199.pcap,160944,56,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.131.143.53.202.pcap,146382,49,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.13.46.95.pcap,2143,48,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.149.242.249.pcap,105400,6,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.149.254.120.pcap,16839,100,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.149.255.87.pcap,3536,8817,503,119,8,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.150.44.97.pcap,5195,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.156.86.19.pcap,1588,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.168.176.152.pcap,288,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.168.190.32.pcap,294,0,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.17.44.109.pcap,2150,48,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.27.123.68.pcap,95126,2557,127,275,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.27.137.14.pcap,2051,104,117,121,37,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.133.27.17.44.pcap,18801,0,0,0,0,0,0,0,0,
